CV_score,n_basis,fold_size,n_folds,success_count
0,1,5,12,0
2.0776677428803048,3,5,12,1000
0.07429813636447946,5,5,12,1000
0.050213469943800805,7,5,12,1000
0.0480804941003635,9,5,12,1000
0.054560244011434764,11,5,12,1000
0.05558426178504279,13,5,12,1000
0.07920243159437639,15,5,12,1000
0.061608951339300805,17,5,12,1000
0.10975612053120225,19,5,12,1000
