CV_score,n_basis,fold_size,n_folds,success_count
2.296416227458252,2,5,12,1000
2.176475436230666,3,5,12,1000
2.219782877681929,4,5,12,1000
2.2185441666649157,5,5,12,1000
2.2189617883730457,6,5,12,1000
2.2315648349419703,7,5,12,1000
2.199820899564268,8,5,12,1000
2.2434276080097146,9,5,12,1000
2.187918306478802,10,5,12,1000
2.2091932578554427,11,5,12,1000
2.2719721494229494,12,5,12,1000
