CV_score,n_basis,fold_size,n_folds,success_count
2.13255291052171,16,5,12,1000
2.1278029246915926,17,5,12,1000
2.0042811883514786,18,5,12,1000
2.0587138244195664,19,5,12,1000
1.964721106389699,20,5,12,1000
1.953452084496448,21,5,12,1000
1.9911834567722264,22,5,12,1000
1.906916871981216,23,5,12,1000
1.9712380248556052,24,5,12,1000
1.9575832874310601,25,5,12,1000
