CV_score,n_basis,fold_size,n_folds,success_count
0,2,5,12,0
0,3,5,12,0
0.7343246276413309,4,5,12,1000
2.353278595745686,5,5,12,1000
0.8438582472030923,6,5,12,1000
0.853580729474565,7,5,12,1000
0.11362911700795839,8,5,12,1000
0.11475772551281105,9,5,12,1000
0.12083981762330168,10,5,12,1000
0.08985945017988119,11,5,12,1000
0.14175934446702348,12,5,12,1000
