CV_score,n_basis,fold_size,n_folds,success_count
0,1,5,12,0
2.296410244611825,2,5,12,1000
2.1125821104238343,3,5,12,1000
0.7344354830303175,4,5,12,1000
0.24181087477212385,5,5,12,1000
8.880130304445004,6,5,12,1000
