CV_score,n_basis,fold_size,n_folds,success_count
2.2436374420156335,4,5,12,1000
2.219155362045405,5,5,12,1000
2.208796984139758,6,5,12,1000
2.220424837517424,7,5,12,1000
2.179376861760198,8,5,12,1000
2.2072631697704383,9,5,12,1000
2.236422976304858,10,5,12,1000
2.2306866828713607,11,5,12,1000
2.2287818183465933,12,5,12,1000
2.1993973967664817,13,5,12,1000
2.201678779636051,14,5,12,1000
2.203716953272875,15,5,12,1000
