CV_score,n_basis,fold_size,n_folds,success_count
2.1685053448860634,16,5,12,1000
2.173407154123563,17,5,12,1000
2.1826294535280932,18,5,12,1000
2.1564676584269833,19,5,12,1000
2.1926800619290088,20,5,12,1000
2.1771800434171755,21,5,12,1000
2.179803226280407,22,5,12,1000
2.1966040909016376,23,5,12,1000
2.178604077186969,24,5,12,1000
2.187675193847628,25,5,12,1000
