CV_score,n_basis,fold_size,n_folds,success_count
0,1,5,12,0
2.1323367428499598,3,5,12,1000
2.262672865252418,5,5,12,1000
2.155720811436356,7,5,12,1000
2.1634362642470033,9,5,12,1000
2.1608677824877267,11,5,12,1000
2.139835303325142,13,5,12,1000
2.179413775264751,15,5,12,1000
2.164649580423908,17,5,12,1000
2.1842640937443623,19,5,12,1000
