f1_e1,f1_e2,f2_e1,f2_e2,n_basis,success_count
12.012151484989607,136.37917366219466,0.7439635282173165,2.452337534619315,50,1000
12.63306704450834,136.79448576713466,0.7322652856085248,2.43753797001984,70,1000
